schoolName,Rating
Quinnipiac University,0.478883848516954
New York Law School,0.479246736856075
Kenyon College,0.479345370469972
California State Polytechnic University-Pomona,0.479461084270976
San Diego State University,0.479525165612122
Connecticut College,0.480539402394468
University of Scranton,0.480710046225615
Embry-Riddle Aeronautical University-Prescott,0.481388420911597
Southern Methodist University,0.481682095675559
University of Utah,0.482768844505215
Saint Louis University,0.48433852124457
Seattle University,0.484560878681581
Michigan Technological University,0.484642524610053
Bryn Mawr College,0.484839380464899
University of Puget Sound,0.485160926312041
Illinois Wesleyan University,0.485475035815708
Siena College,0.485994100803415
Gonzaga University,0.487144172585762
Towson University,0.48722354831372
Clemson University,0.487926559888883
Colorado College,0.488063565991327
St Vincent's College,0.488595649961595
University of St Thomas,0.488849497019852
Saint Johns University,0.489586948854743
Point Loma Nazarene University,0.489760999233742
University of California-Riverside,0.489775265041122
Purdue University-Main Campus,0.490339986253645
University of Portland,0.49071534299198
University at Buffalo,0.490720401188302
St Mary's College of Maryland,0.490948772078152
Duquesne University,0.49104537374152
North Carolina State University at Raleigh,0.491297136996188
University of Maryland-Baltimore County,0.491607768567128
Molloy College,0.491743202060034
SUNY College at Geneseo,0.491891069570861
Cochran School of Nursing,0.492104806118593
CUNY Hunter College,0.492350364104964
Rutgers University-Camden,0.492574174937824
New Mexico Institute of Mining and Technology,0.49260784912404
Macalester College,0.49263115204741
The University of Texas at Dallas,0.492644497105557
Rockhurst University,0.492733881012419
Saint Anselm College,0.492957149047369
Embry-Riddle Aeronautical University-Daytona Beach,0.493293049358529
Texas Christian University,0.493773788501333
CUNY Brooklyn College,0.494066863023503
University of Denver,0.494349541544057
DePauw University,0.49440863106651
Cox College,0.494529336614656
Rochester Institute of Technology,0.494550637998805
Smith College,0.494559842230838
Wabash College,0.494596520604528
Citadel Military College of South Carolina,0.49495202481659
California Lutheran University,0.49511545478442
Ramapo College of New Jersey,0.4958156985581
Saint Joseph's College-New York,0.495948922829775
California State University-Long Beach,0.496159559302669
University of La Verne,0.496176862052914
California State University-Fullerton,0.496617591817493
Skidmore College,0.496971747820021
Rutgers University-Newark,0.497032999410675
Ursinus College,0.497133833061593
University of Colorado Boulder,0.497541898611032
Bridgeport Hospital School of Nursing,0.497614642743076
University of Connecticut-Stamford,0.497842114341358
Butler University,0.498062004363724
Ranken Technical College,0.49807380881963
Pacific College,0.498153929895974
Willamette University,0.498195465871745
SUNY at Albany,0.498416241500684
Denison University,0.498445612850377
University of Illinois at Chicago,0.498963052408079
Ohio Northern University,0.498967362853478
University of Maryland-Baltimore,0.49902291842859
University of Dayton,0.499167155106012
University of Minnesota-Twin Cities,0.499231004470364
Pace University-New York,0.499451772373369
Baptist Health System School of Health Professions,0.499557991755376
Catholic University of America,0.499721980327984
Rhodes College,0.499826659774889
Rowan University,0.499899264400096
University of Connecticut-Tri-Campus,0.500677580389627
Sacred Heart University,0.5008057065464
Rhode Island School of Design,0.500860019832531
California State University-Chico,0.50090124670732
Western Suffolk BOCES,0.501131434745799
California State University-East Bay,0.50132205619516
Mount Holyoke College,0.501512295427427
Wofford College,0.501599553674081
Michigan State University,0.501686821703139
University of California-Santa Cruz,0.502414333669549
Susquehanna University,0.502641561763975
Berea College,0.502760178265802
Furman University,0.503007185122059
Bradley University,0.503139014838803
Westmont College,0.503451514539516
Tulane University of Louisiana,0.503777535819139
SUNY Institute of Technology at Utica-Rome,0.503943679084096
Seton Hall University,0.504235105169343
Kalamazoo College,0.504470709262934
Gustavus Adolphus College,0.504528663299509
University of Iowa,0.504573883795712
Wheaton College,0.50457643972281
Wagner College,0.504672655936087
Ithaca College,0.504959753795722
Sarah Lawrence College,0.50497521798225
DePaul University,0.505208943958709
University of Redlands,0.506436705424132
Hobart Institute of Welding Technology,0.50657344347288
Pennsylvania State University-Main Campus,0.506856666981219
University of Massachusetts-Amherst,0.506987704242667
Salisbury University,0.507159028979679
Merrimack College,0.507229337552775
Florida State University,0.50757537678728
Assumption College,0.507587666345994
Gwynedd Mercy University,0.507783307201802
Capitol College,0.5081986426546
State University of New York at New Paltz,0.509040714834852
John Carroll University,0.509202691168562
CUNY City College,0.509431451070745
Southern Westchester BOCES-Practical Nursing Program,0.509489742181443
University of Mary Washington,0.50951781189138
La Salle University,0.510023353406702
Hofstra University,0.510335168537371
Simmons College,0.510363472961131
Divers Academy International,0.510378208266333
Pittsburgh Institute of Aeronautics,0.510484791242429
Iona College,0.51057551710582
Regis University,0.510766092518991
University of Oklahoma-Norman Campus,0.510952909063131
Greater Lowell Technical School,0.510962464141569
Medical College of Wisconsin,0.511402946741043
Reed College,0.51142241776055
Baylor University,0.511716324800168
Emerson College,0.511948483072724
University of Connecticut-Avery Point,0.512235892372648
University of Pittsburgh-Pittsburgh Campus,0.512528816026085
Le Moyne College,0.512708244400221
Miami University-Oxford,0.513646524127102
The Richard Stockton College of New Jersey,0.513780083589772
College of Saint Benedict,0.513791241834472
Ohio State University-Main Campus,0.51419373531048
Augustana College,0.514270707664577
Loyola University Chicago,0.514712419291838
Mercy School of Nursing,0.514723176593417
University of Vermont,0.51479722866127
Adelphi University,0.514877247226327
Wheaton College,0.514877976163322
Centre College,0.514945255393025
California State University-Stanislaus,0.515191887326469
St Olaf College,0.515237477201725
Washington State University,0.515353975575571
Saint Elizabeth Medical Center School of Radiography,0.515485736233942
Fashion Institute of Design & Merchandising-San Francisco,0.515509289108025
Elon University,0.515617862331766
Charter College-Anchorage,0.51623631241662
Samford University,0.516319613977436
University of Central Florida,0.516426398372987
Howard University,0.516427446931911
Louisiana State University and Agricultural & Mechanical College,0.51656695546936
Sonoma State University,0.517133540772111
St John's University-New York,0.517324767700133
Xavier University,0.517342967434111
Hobart William Smith Colleges,0.517423810643422
Wentworth Institute of Technology,0.517617532622424
SUNY College of Environmental Science and Forestry,0.517800234495682
Linfield College-McMinnville Campus,0.517911358374634
Auburn University,0.518224210170299
Washington & Jefferson College,0.518548744181227
Austin College,0.51875006648977
Elmhurst College,0.518835216497883
San Francisco State University,0.518893126251246
Indiana University-Bloomington,0.51908964349874
Western Washington University,0.51930875319338
Sewanee-The University of the South,0.519533316769613
Montclair State University,0.519708763152705
CUNY Lehman College,0.519719671686664
Jameson Health System,0.519739084733622
University of Missouri-Columbia,0.519912942894486
California State University-Bakersfield,0.52016461646882
Lewis & Clark College,0.520236995192123
St Lawrence University,0.520771012755449
Industrial Management Training Institute,0.52091185444167
Iowa State University,0.522143838692708
California State University-Northridge,0.522334027344337
Fashion Institute of Design & Merchandising-Los Angeles,0.522587131839201
Florida Institute of Technology,0.52262543330312
Fashion Institute of Technology,0.522635004767049
Allegheny College,0.522647070620824
University of Rhode Island,0.522652976748983
Bon Secours Memorial College of Nursing,0.522741848193353
University of Arizona,0.523013027019202
California State University-Los Angeles,0.523056722343581
The College of Saint Scholastica,0.523087975607665
Benedictine University,0.523175325428887
Brigham Young University-Idaho,0.523306049078836
Mount St Mary's University,0.523354534541825
Saint Mary's College,0.523603935562304
Western New England University,0.523632887365295
Arizona State University-Tempe,0.5236688480766
Illinois State University,0.523756135559738
West Chester University of Pennsylvania,0.523847576005204
University of Houston,0.52422103873211
California State University-Sacramento,0.524321568043314
Colorado State University-Fort Collins,0.524498841258288
Southwestern University,0.524591879158303
Stevenson University,0.524759387684953
California State University-Fresno,0.524780469967066
Embry-Riddle Aeronautical University-Worldwide,0.524786202795413
Elizabethtown College,0.525130596359178
Drew University,0.525244015644843
California State University-San Bernardino,0.525285656201176
Saint Michael's College,0.525599097318879
University of New Hampshire-Main Campus,0.526071494821599
Truman State University,0.526271817309277
Moravian College,0.526327498988306
Samaritan Hospital School of Nursing,0.526421808237226
Hamline University,0.526548374813895
The University of Texas Health Science Center at Houston,0.526605444014346
Barnes-Jewish College Goldfarb School of Nursing,0.526704844534059
Valparaiso University,0.526971051997541
University of Wisconsin-La Crosse,0.527003557880342
Azusa Pacific University,0.527082304883834
Florida International University,0.527234860683119
Divers Institute of Technology,0.527261146710435
CUNY John Jay College of Criminal Justice,0.527354165922985
University of Kansas,0.527806935006108
The College of Wooster,0.527934148128475
Utah State University,0.528183811499112
Baker University,0.528335705824401
SUNY College at Cortland,0.528486266857963
Hampden-Sydney College,0.528649226247376
John Brown University,0.52893372925233
Weill Cornell Medical College,0.529085551159174
Spelman College,0.529265344117018
Dominican University of California,0.529592722405144
Clark University,0.529877917226456
Texas A & M International University,0.530022273137281
Temple University,0.530163430568591
Brigham Young University-Hawaii,0.530237262053919
Oregon State University,0.530251750338058
Oregon Health & Science University,0.530364506491124
Martin Luther College,0.530455077084001
The International Culinary Center,0.530595516038347
Texas Tech University,0.53064501542174
University of Nevada-Reno,0.530688792288763
University of Wyoming,0.530910882564682
Albertus Magnus College,0.530931724165408
Washington College,0.530970249628678
Lake Forest College,0.531462343638883
Anthem Institute-Parsippany,0.531566575579364
Nebraska Methodist College of Nursing & Allied Health,0.53166001227936
Signature Healthcare Brockton Hospital School of Nursing,0.531963444797756
University of Oregon,0.532338782388757
George Fox University,0.53255829535472
California State University-San Marcos,0.532826215004281
Westminster College,0.533309670669792
Saint John Fisher College,0.533531041268636
The University of Tennessee-Knoxville,0.533718141829244
Carolinas College of Health Sciences,0.533798867778641
University of South Carolina-Columbia,0.533810675918621
DeSales University,0.533968051519406
Pennsylvania State University-Penn State Erie-Behrend College,0.534042509398213
Immaculata University,0.534103898974992
Wilkes University,0.534197919394194
Monmouth University,0.534481374690722
Bethel University,0.534626129526289
Goucher College,0.534649589475937
Pima Medical Institute-Tucson,0.534717654378358
University of Nebraska-Lincoln,0.534784745427301
Vermont Technical College,0.535025511976379
Canisius College,0.535044931404503
Oberlin College,0.535118718688046
Lebanon Valley College,0.535344334349199
University of Illinois at Springfield,0.535644656301255
Remington College-Dallas Campus,0.53599226776993
Seattle Pacific University,0.536108014362714
Salve Regina University,0.536186641366334
Rockland County BOCES-Practical Nursing Program,0.53619521360513
St Francis College,0.536294295038492
Adventist University of Health Sciences,0.536346790593357
Pennsylvania State University-Penn State Altoona,0.536531658982572
Juniata College,0.536947292388528
Anthem Institute-North Brunswick,0.536977770327969
Hope College,0.537049725922902
Mount St Mary's College,0.537062496271772
Lawrence Technological University,0.537349423597779
SUNY Oneonta,0.537393870129842
Reading Hospital School of Health Sciences,0.537541897747872
Saint Vincent College,0.537578778614523
University of Massachusetts-Lowell,0.537679967443019
Saint Edward's University,0.537851717919438
Southeast Missouri Hospital College of Nursing and Health Sciences,0.537885051074641
The Restaurant School at Walnut Hill College,0.538134037503861
Oklahoma State University-Main Campus,0.538338113143612
King's College,0.538346682206783
Northwestern Health Sciences University,0.538363084410293
Misericordia University,0.538609557766036
Springfield College,0.538642401776571
North Central College,0.53873358707779
Concorde Career College-Grand Prairie,0.538941697643178
University of Dallas,0.539198321369891
University of Minnesota-Morris,0.539343606533746
University of Arkansas,0.539402601564318
International Business College-Fort Wayne,0.539492613707708
University of Northern Iowa,0.539783265768044
Fresno Pacific University,0.539914292513175
University of South Florida-Main Campus,0.539933073665142
Whitworth University,0.53999755204573
Bellarmine University,0.540151800399514
Lewis University,0.54029065209933
University of Wisconsin-Eau Claire,0.540307323322392
University of Tulsa,0.540368193735526
University of Hawaii at Manoa,0.540479243603917
The University of Alabama,0.540780282381279
Marymount University,0.540876414433784
Baptist Memorial College of Health Sciences,0.541306254774733
St Lukes Hospital School of Nursing,0.54140593522988
Rider University,0.541548810650284
Maryville University of Saint Louis,0.541761760347577
Pennsylvania State University-Penn State Harrisburg,0.541942853731177
Albion College,0.541982246746146
University of Pittsburgh Medical Center-Shadyside School of Nursing,0.542102259258542
University of North Florida,0.542191407721212
Ocean Corporation,0.542201130699417
Holy Family University,0.542336356296096
University of Kentucky,0.542369074065474
Anthem Institute-Jersey City,0.542388965076575
St Joseph's College of Nursing at St Joseph's Hospital Health Center,0.542476522702109
College of Mount Saint Vincent,0.542628602892907
University of Pittsburgh-Greensburg,0.542701637944309
Kettering College,0.542806343810003
University of Michigan-Dearborn,0.542956152580896
Indiana Wesleyan University,0.543080016746262
Roger Williams University,0.543130123910618
Menlo College,0.543295170063184
University of North Carolina Wilmington,0.543358104821051
Gannon University,0.543436938451697
Whittier College,0.543564452305271
Central Washington University,0.543651144458871
Dominican University,0.543660148414188
South Dakota School of Mines and Technology,0.544307549580456
Mercer University,0.544500318738792
Bay Path College,0.544532988915782
McDaniel College,0.544538224485067
LIM College,0.544689393622978
College of Saint Elizabeth,0.544962283067604
Suffolk University,0.54499866411241
Kansas State University,0.545024619709241
Lawrence University,0.545362025800762
University of Washington-Bothell Campus,0.545433783006124
The University of Texas-Pan American,0.545530456473538
Pacific Lutheran University,0.54578220430734
The Master's College and Seminary,0.545804208595083
Worcester State University,0.545867745678812
Southern Nazarene University,0.545916010351861
Taylor University,0.546089900981119
Luther College,0.546214990979366
Riverside School of Health Careers,0.546288674966198
Chamberlain College of Nursing-Ohio,0.546350295749613
Chamberlain College of Nursing-Virginia,0.546350295749613
University of Washington-Tacoma Campus,0.546407798060873
St Thomas Aquinas College,0.546652489820706
Appalachian State University,0.546693432602846
Knox College,0.546941335469421
Niagara University,0.546988159388498
Notre Dame de Namur University,0.547062602295057
Simpson College,0.54720248057289
University of Mississippi,0.547508816777859
Florida Career College-Miami,0.547759615634375
St Bonaventure University,0.547932017728197
Farmingdale State College,0.548166058477416
PCI College,0.548284021777718
Perry Technical Institute,0.548310133979195
Notre Dame of Maryland University,0.548348044997355
SUNY College at Brockport,0.548376501755215
York College Pennsylvania,0.548474524645839
Texas State University,0.548497265743626
Saint Martin's University,0.548540505561457
Westfield State University,0.548593455787635
Mount Mercy University,0.548715937203482
Akron Institute of Herzing University,0.548876117745053
Calvin College,0.549022812710895
Ripon College,0.549064472082384
Nazareth College,0.54922106372874
SUNY College at Old Westbury,0.549343033114218
Roberts Wesleyan College,0.549394178636863
Gemological Institute of America-New York,0.549405808486136
Cleveland University-Kansas City,0.549731431392655
Messiah College,0.549845052122445
Manhattanville College,0.549897498432649
Transylvania University,0.54993020878823
Northwood University-Michigan,0.550166267978457
The University of Texas at Arlington,0.550224020649402
Allen College,0.55024051640607
University of St Thomas,0.550333884006673
Jefferson College of Health Sciences,0.550406655439946
Philadelphia University,0.550464642138765
Widener University-Main Campus,0.550485746401786
Gemological Institute of America-Carlsbad,0.550488047435856
Hood College,0.550539509719257
University of Baltimore,0.550704752335218
Washington Hospital School of Radiography,0.550708206114127
Houghton College,0.550776043232275
California State University-Monterey Bay,0.550832647362006
College of Charleston,0.55085820501337
Vaughn College of Aeronautics and Technology,0.550872539441141
Fairleigh Dickinson University-College at Florham,0.550882578751848
Westminster College,0.551187268973941
Radford University,0.551269326870153
Pennsylvania State University-Penn State Wilkes-Barre,0.551347510204253
Florida College,0.551378584444802
Baldwin Wallace University,0.551479813211772
Marian Court College,0.551664349176791
Roxborough Memorial Hospital School of Nursing,0.551759924637184
Florida Technical College,0.55195548822972
St Luke's College,0.551963851378182
The College of Saint Rose,0.552198959273556
Texas Woman's University,0.552336230156296
Biola University,0.552360705467191
University of New Haven,0.55267552590109
Pennsylvania State University-Penn State Dubois,0.552721953670399
West Virginia University,0.552785092983702
University of St Francis,0.552940672119965
Bloomsburg University of Pennsylvania,0.552996860271567
Florida Atlantic University,0.553033204017621
Pennsylvania State University-Penn State Berks,0.553079092523807
The University of Texas Medical Branch,0.553100949222368
Nebraska Wesleyan University,0.553259826026076
Hanover College,0.553309446460637
Rensselaer Hartford Graduate Center Inc,0.553660305496932
University of Hartford,0.553671726250807
Aquinas College,0.553696338944064
New York Institute of Technology,0.553723718908762
Cedarville University,0.553781516927633
Millsaps College,0.553797752835685
Coe College,0.553887470162983
SUNY College at Plattsburgh,0.553889334041781
University of Pittsburgh-Johnstown,0.553935278242414
Florida Gulf Coast University,0.554004223494787
Concordia University-Saint Paul,0.554171717607301
Teterboro School of Aeronautics,0.554350631221129
Cardinal Stritch University,0.554414059284569
The University of Texas of the Permian Basin,0.554616963672917
New England Tractor Trailer Training School of Connecticut,0.554661523837721
Millersville University of Pennsylvania,0.554675392650839
Pennsylvania State University-Penn State Lehigh Valley,0.554724095727383
University of North Dakota,0.555033708758376
Beloit College,0.555142473481458
Ocean County Vocational-Technical School,0.555279015533152
University of Nevada-Las Vegas,0.555288163506294
Bellevue University,0.555392183267957
Dunwoody College of Technology,0.555440699397021
University of the Potomac-VA Campus,0.555516774271888
Dean Institute of Technology,0.555517920776996
North Dakota State University-Main Campus,0.555547733369148
California State University-Dominguez Hills,0.555635410792383
Pennsylvania College of Health Sciences,0.555684435331119
Laboure College,0.555718166006611
Belmont University,0.555730363841797
Southeastern Technical Institute,0.555775457022723
Randolph-Macon College,0.555808823464588
Arcadia University,0.555827221124399
Jacksonville University,0.55592606519897
Eastern University,0.5561209795396
Christopher Newport University,0.556189228332776
Saint Ambrose University,0.556202052027382
Roanoke College,0.55663695206518
Mount Saint Mary College,0.556695500759523
Georgia College and State University,0.556838210650467
National University,0.556922725376062
Doane College-Crete,0.556923471769268
Robert Morris University,0.556943875514122
Rollins College,0.556947608695348
Life University,0.557001858179727
Texas Tech University Health Sciences Center,0.557037252674736
Saint Xavier University,0.557046199828496
Saint Mary's University of Minnesota,0.557101283587931
University of Alabama in Huntsville,0.557235383330004
Endicott College,0.55726784332127
Augsburg College,0.557336024777437
Tennessee Technological University,0.557381269550374
Porter and Chester Institute of Branford,0.557469147485955
Oregon Institute of Technology,0.557473851188333
Alma College,0.557479259082315
Bard College,0.557508935486826
Lycoming College,0.557538403058701
Kean University,0.557724465606617
Fitchburg State University,0.557800104758587
Ohio University-Main Campus,0.557859215321234
Eastern Suffolk BOCES-Practical Nursing Program,0.558101005780535
Gordon College,0.558294022051995
Covenant College,0.558308383375713
Brazosport College,0.558529899928576
Concordia University-Irvine,0.558563617391273
Presbyterian College,0.558598129677729
St Catherine University,0.558662079829218
Rush University,0.55870556853735
St Mary's University,0.558914656637975
New England Culinary Institute,0.55891611214336
Buckeye Hills Career Center,0.559165164810945
The Creative Circus,0.559173913587613
Art Center College of Design,0.559307185741603
Weber State University,0.559354079178775
University of North Carolina at Charlotte,0.559480629367495
Pacific University,0.55957216577267
Western Pennsylvania Hospital School of Nursing,0.559647852519488
Albright College,0.559731105854708
Carroll College,0.559867165072111
Southern California Institute of Technology,0.559883721174709
Hendrix College,0.559941480310705
Pennsylvania State University-Penn State Hazleton,0.560059533749508
Georgian Court University,0.56014820928921
Kaplan College-Dallas,0.56020581172047
University of Saint Joseph,0.560360721291783
University of Wisconsin-Platteville,0.560512096130041
CUNY York College,0.5605380043746
York County School of Technology-Adult & Continuing Education,0.560565858436622
Great Oaks Institute of Technology and Career Development,0.560645404218591
Fairleigh Dickinson University-Metropolitan Campus,0.560687663636321
University of North Texas,0.560908267236818
LeTourneau University,0.560938104236939
SUNY College at Oswego,0.560944476253183
Frostburg State University,0.560959363227807
Lincoln College of Technology-West Palm Beach,0.561011481752492
Oakland City University,0.561081211359946
Augustana College,0.561104055686113
Eastern Illinois University,0.561109837802926
Union University,0.561288113777205
University of Evansville,0.56167014657231
Central Connecticut State University,0.561709218584954
College of Our Lady of the Elms,0.561779535347865
Wartburg College,0.561781429165444
Southern Polytechnic State University,0.561928344489573
College of Staten Island CUNY,0.561968175639705
University of Mary,0.562002430661127
Eastern Connecticut State University,0.56212417116231
Shippensburg University of Pennsylvania,0.562143951830566
Central Career Institute LLC,0.562209813579701
Wyo Tech-Blairsville,0.562223366099493
Cornell College,0.562236564494232
D'Youville College,0.562281559136641
Concordia College at Moorhead,0.562286834352629
Louisiana Tech University,0.562416093227868
Shorter University-College of Adult & Professional Programs,0.562538197908853
The University of Tampa,0.562538264736329
Pennsylvania State University-Penn State Abington,0.562559505723364
University of Missouri-Kansas City,0.562566579171503
Old Dominion University,0.562709877179129
College of Biblical Studies-Houston,0.562722401557001
Wilmington University,0.562847055559535
Pennsylvania State University-Penn State Mont Alto,0.562862532629286
Mercy College of Health Sciences,0.562928542726331
Georgetown College,0.563063557608945
Madison Media Institute,0.563091171562197
Goshen College,0.563098012893047
Bard College at Simon's Rock,0.563167054529835
SUNY at Fredonia,0.563200816839102
Eckerd College,0.563249377594045
Daniel Webster College,0.563270104702885
The Juilliard School,0.563730632048323
Spring Hill College,0.563844068500417
First Institute Inc,0.563954787329783
The Sage Colleges,0.563998119026143
Pacific Union College,0.564147839057417
Concorde Career College-North Hollywood,0.564248014107088
Chamberlain College of Nursing-Arizona,0.564391219041463
Christian Brothers University,0.564682533428464
Southern Utah University,0.564890859531657
Dutchess BOCES-Practical Nursing Program,0.565004445886014
East Stroudsburg University of Pennsylvania,0.565152562116588
Champlain College,0.565359094122164
Winona State University,0.565359822747023
Chamberlain College of Nursing-Illinois,0.56545181321219
Loma Linda University,0.565463231962769
CUNY New York City College of Technology,0.565474907802906
Trevecca Nazarene University,0.565610647603481
Virginia Commonwealth University,0.565625912011721
Oglethorpe University,0.565757088200008
Georgia State University,0.565805027985104
Saint Peter's University,0.566070773821497
Northern Illinois University,0.566121705477277
Emmanuel College,0.566238954790621
Walla Walla University,0.566393317480529
Waynesburg University,0.566537599091481
Bethel College-Indiana,0.566565553447929
School of Visual Arts,0.566600476249092
Hartwick College,0.566642684775133
Aurora University,0.566650242712152
The University of Findlay,0.566666118170741
Holy Name Medical Center School of Nursing,0.566699957012152
Erie 1 BOCES,0.566751015384402
Sam Houston State University,0.566844196052321
National Tractor Trailer School Inc-Liverpool,0.566881630114298
University of Nebraska at Omaha,0.566883910595643
Eastern Washington University,0.567004620196283
Island Drafting and Technical Institute,0.567067370488463
Eastern Mennonite University,0.567128527096838
New Jersey City University,0.567212449116738
