schoolName,Rating
Brandeis University,0.212751769230096
Union College,0.212922704176144
CUNY Queens College,0.213728010206077
Northeastern University,0.213828202136147
Saint Joseph's University,0.214014277587103
University of California-Santa Barbara,0.214154025263205
Bryant University,0.215540483097533
Loyola Marymount University,0.215927803306384
Muhlenberg College,0.215990670851726
University of San Diego,0.216369436910623
Milwaukee School of Engineering,0.217613172061382
The University of Texas Health Science Center at San Antonio,0.217776672883926
Stony Brook University,0.21833220657972
The University of Texas at Austin,0.219012665257671
Scripps College,0.219062310982305
California State Polytechnic University-Pomona,0.220007142895831
Rutgers University-New Brunswick,0.220283302752253
Creighton University,0.220375853589943
Trinity University,0.220745153359016
University of Connecticut,0.220796797379182
Drexel University,0.221081454379785
Saint Mary's College of California,0.221139023178256
American University,0.221290462366087
Saint Louis University,0.22183564730511
Franklin and Marshall College,0.221878163533416
Bellin College,0.221991122918
Dickinson College,0.222170934958528
Vassar College,0.222589791510611
San Diego State University,0.222754993931594
Swarthmore College,0.222883746848995
University of Delaware,0.223205764348209
Syracuse University,0.223500834264048
CUNY Hunter College,0.223521550415528
Fordham University,0.224615644600399
University of Colorado Denver,0.224663978934609
University of Miami,0.224682525660581
St Vincent's College,0.224916867461554
Stonehill College,0.225101345946359
CUNY Brooklyn College,0.225184320388357
Grinnell College,0.225551524253874
Drake University,0.225685135515887
Virginia Military Institute,0.226421264022755
Embry-Riddle Aeronautical University-Prescott,0.226542626096786
University of Rochester,0.227093552793221
Embry-Riddle Aeronautical University-Worldwide,0.22726231201667
Southern Methodist University,0.227566557284424
Illinois College of Optometry,0.227657676660296
SUNY College of Optometry,0.22767606333862
Marist College,0.228202923568755
Gettysburg College,0.228379333493748
Quinnipiac University,0.228743846299449
Marquette University,0.228920109341369
California State University-Fullerton,0.229277940045612
Seattle University,0.229318524983608
Purdue University-Main Campus,0.229332351806593
Towson University,0.229436193730047
University of Wisconsin-Madison,0.229896162091959
California State University-Long Beach,0.229999470095575
University of Maryland-Baltimore County,0.230077305229513
Charles R Drew University of Medicine and Science,0.230185567107851
Pitzer College,0.230192781098711
University of St Thomas,0.230363994667156
St Mary's College of Maryland,0.230438305987448
Occidental College,0.23048192634018
University of Georgia,0.230634170346755
Michigan Technological University,0.230710540829405
University of Scranton,0.23074232890077
Texas Christian University,0.23138490939788
SUNY College at Geneseo,0.231548173387901
California State University-East Bay,0.231581280242574
University of Utah,0.231606334155767
Connecticut College,0.231775229311952
Gonzaga University,0.231874098780224
Clemson University,0.232251916517346
Embry-Riddle Aeronautical University-Daytona Beach,0.232381104277928
University of Portland,0.232887180668636
Rutgers University-Newark,0.233021986737706
University at Buffalo,0.233065025965952
Illinois Wesleyan University,0.233754856145722
University of Denver,0.2345544231335
Citadel Military College of South Carolina,0.234587894817546
CUNY City College,0.234708514652671
Carleton College,0.235030603527669
Whitman College,0.235109201148498
University of Puget Sound,0.235399370810132
Rutgers University-Camden,0.235612803461612
Saint Joseph's College-New York,0.235684392921172
Pace University-New York,0.235725001689392
University of Maryland-Baltimore,0.236296259646519
North Carolina State University at Raleigh,0.23632880053511
Molloy College,0.236751497202183
California State University-Chico,0.236809435846915
Rochester Institute of Technology,0.236884237726581
California Lutheran University,0.236898601871921
Saint Johns University,0.23710059659925
University of Mary Washington,0.237252114687726
Duquesne University,0.237523497275041
Butler University,0.237539696081952
Siena College,0.237601267065895
DePauw University,0.237666741963321
University of Illinois at Chicago,0.237779626901102
University of California-Riverside,0.23779101773111
Bryn Mawr College,0.237948625000149
Colorado College,0.238453233481075
Rhodes College,0.238790898867939
The University of Texas at Dallas,0.238837757244379
Tulane University of Louisiana,0.239117873533399
Willamette University,0.239235124919549
Salisbury University,0.239262248162849
Rhode Island School of Design,0.239417530296252
Furman University,0.239624621599311
Catholic University of America,0.239632615314508
Rowan University,0.239704458153252
CUNY John Jay College of Criminal Justice,0.239847870996491
Point Loma Nazarene University,0.23989675559089
Kenyon College,0.240253108149868
Ohio Northern University,0.240577795364644
University of La Verne,0.24090535411931
Michigan State University,0.241515361275167
Bradley University,0.241590575101647
Elon University,0.241659962700036
CUNY Lehman College,0.241786841641447
Rockhurst University,0.241955021779511
Capitol College,0.242168392919625
Wofford College,0.242525215238788
New Mexico Institute of Mining and Technology,0.242582224610248
DePaul University,0.242667606701615
Kalamazoo College,0.242872584642171
Skidmore College,0.243109621343938
Samford University,0.243151701456015
State University of New York at New Paltz,0.243188487222752
Brigham Young University-Idaho,0.243274702071032
Miami University-Oxford,0.243378997092059
University of Oklahoma-Norman Campus,0.243471177731352
Seton Hall University,0.243534136812763
New York Law School,0.243554059592101
SUNY Institute of Technology at Utica-Rome,0.243655915256785
Saint Anselm College,0.243787599734813
Hofstra University,0.243830374690013
Sacred Heart University,0.243919553588795
Wagner College,0.243947888902375
University of Redlands,0.244093198206671
Florida Institute of Technology,0.244509889606169
San Francisco State University,0.244575157143564
Macalester College,0.244643514150909
SUNY at Albany,0.244688955167645
Regis University,0.244701985589866
Baylor University,0.244851644346858
California State University-Stanislaus,0.244876625058652
Florida State University,0.245104624872881
California State University-Northridge,0.245358658769188
Iona College,0.24537773079589
California State University-Bakersfield,0.245399759523561
University of Massachusetts-Amherst,0.245680385642442
California State University-Los Angeles,0.245703472694
Sonoma State University,0.245931582265955
University of Minnesota-Twin Cities,0.245965868691718
University of Iowa,0.246048973032284
Cox College,0.246078375288347
Western Washington University,0.246092443461657
Fashion Institute of Technology,0.246127403736129
University of Dayton,0.246266835890163
Denison University,0.246429014698248
Louisiana State University and Agricultural & Mechanical College,0.246467346236739
Mount Holyoke College,0.246625763712375
California State University-Sacramento,0.246831387146288
Ithaca College,0.246931883819914
University of California-Santa Cruz,0.24694469324582
Auburn University,0.247232933707025
Ursinus College,0.247240048687208
Westmont College,0.247242522703108
Assumption College,0.247300443018814
Merrimack College,0.247421529144607
University of Central Florida,0.247555140031835
Indiana University-Bloomington,0.247604632520872
Adelphi University,0.247811590026483
Gustavus Adolphus College,0.247928946089471
Gwynedd Mercy University,0.248024148671008
La Salle University,0.248330150830952
St John's University-New York,0.248362902532679
Lawrence Technological University,0.248425876366378
Truman State University,0.248550203254278
John Carroll University,0.248623555420248
California State University-Fresno,0.24872826640427
Medical University of South Carolina,0.248788293483084
Susquehanna University,0.248982310249841
Brigham Young University-Hawaii,0.249751031090642
The Richard Stockton College of New Jersey,0.250112373791047
Benedictine University,0.250308482579187
Augustana College,0.250340831606705
California State University-San Bernardino,0.250517429448184
Wentworth Institute of Technology,0.250700774254336
University of Houston,0.250761603299317
Montclair State University,0.250813259415899
Berea College,0.250947051324711
Simmons College,0.250964614483264
Wheaton College,0.25121344604097
Ohio State University-Main Campus,0.251238818207324
Xavier University,0.251296290242192
Washington State University,0.251495840497168
Pennsylvania State University-Main Campus,0.251597421096538
Le Moyne College,0.251673464957026
Stevenson University,0.252176967178616
Texas A & M International University,0.252358716733029
College of Saint Benedict,0.252360066395589
Wabash College,0.252366778771129
Florida International University,0.25242534105137
University of Missouri-Columbia,0.252458433655807
Emerson College,0.252536937511795
University of Pittsburgh-Pittsburgh Campus,0.25259506981147
Arizona State University-Tempe,0.252749718696127
St Olaf College,0.2528190859737
Sewanee-The University of the South,0.252883576982685
University of Nevada-Reno,0.253083429193404
Howard University,0.253175474255307
West Chester University of Pennsylvania,0.253363984255789
Linfield College-McMinnville Campus,0.253430864878293
California State University-San Marcos,0.253562703773127
Mount Carmel College of Nursing,0.253569431177726
Colorado State University-Fort Collins,0.253580863149937
Smith College,0.253626557759977
Adventist University of Health Sciences,0.253772962234387
University of Vermont,0.253821985756918
Sarah Lawrence College,0.253914763913526
Azusa Pacific University,0.25392962960614
Utah State University,0.254226410913464
University of Washington-Bothell Campus,0.254281415231951
University of Arizona,0.254355741125755
Farmingdale State College,0.254874894795665
Centre College,0.254970221766859
University of Wyoming,0.255356916715749
Illinois State University,0.255574277522807
Mount St Mary's University,0.255921308115726
University of Wisconsin-La Crosse,0.256064174504812
Iowa State University,0.256346864639688
Loyola University Chicago,0.256486199183587
The College of Saint Scholastica,0.256493822045057
Hobart William Smith Colleges,0.256536394594387
Texas Tech University,0.256657145592871
Elmhurst College,0.256972643176916
Drew University,0.257154562838746
Valparaiso University,0.257199373565918
University of Kansas,0.257267519219865
Western New England University,0.257277440592961
SUNY College of Environmental Science and Forestry,0.257520001098713
University of Oregon,0.257526315144916
Wheaton College,0.257968050340726
National University,0.25822660093663
St Francis College,0.258322488004961
SUNY College at Cortland,0.258328814078251
Ranken Technical College,0.258613972984738
Kettering College,0.258794913912525
University of Dallas,0.259072596989666
Hampden-Sydney College,0.259456432936401
Immaculata University,0.259532845503057
Saint Mary's College,0.259581799400451
Southwestern University,0.259743189717882
Baker University,0.259828767704467
Lewis & Clark College,0.259850314714597
University of Washington-Tacoma Campus,0.25986674361403
University of South Carolina-Columbia,0.259889979067918
Lawrence Memorial Hospital School of Nursing,0.259993304396473
University of Nebraska-Lincoln,0.260038576334423
University of Rhode Island,0.260093055102448
Oregon State University,0.260115530912787
Allegheny College,0.260322845940251
St Lawrence University,0.26041364428899
Washington & Jefferson College,0.260424404597366
CUNY York College,0.260543181980835
University of New Hampshire-Main Campus,0.260747285931325
Wilkes University,0.260758931073813
Central Washington University,0.260769277819873
College of Staten Island CUNY,0.260773921698683
University of St Thomas,0.260785618729216
Weber State University,0.260799353371291
DeSales University,0.260898771510035
CUNY New York City College of Technology,0.260956134588641
Goucher College,0.260962751243495
The University of Tennessee-Knoxville,0.261002646690325
St Thomas Aquinas College,0.261277780834624
University of North Florida,0.261352373369814
The University of Alabama,0.261364290230758
University of Hawaii at Manoa,0.261406729871149
Elizabethtown College,0.261407131563588
Temple University,0.261464996171861
University of Massachusetts-Lowell,0.261687427638858
John Brown University,0.261824365173203
Moravian College,0.261919828223778
University of Illinois at Springfield,0.261956986981095
Albertus Magnus College,0.262128494857404
Clark University,0.26219575660216
Marymount University,0.262272014421888
University of Baltimore,0.262305765299642
Austin College,0.262373013720547
University of Nevada-Las Vegas,0.262385521152314
George Fox University,0.262594241497754
Hamline University,0.262630141596298
Barnes-Jewish College Goldfarb School of Nursing,0.262682822274531
The University of Texas of the Permian Basin,0.262712050783877
Baptist Memorial College of Health Sciences,0.262749088333396
Bellarmine University,0.262965834240506
Bellevue University,0.262968721138163
Canisius College,0.26301285640109
University of Arkansas,0.263062680444437
Roger Williams University,0.263316433532014
Monmouth University,0.263328618356677
Notre Dame of Maryland University,0.263355336170815
Saint Edward's University,0.263370084012176
University of Wisconsin-Eau Claire,0.263375940421073
The College of Wooster,0.263567912916729
College of Saint Elizabeth,0.263676112944272
SUNY College at Old Westbury,0.263768258960026
Lake Forest College,0.263951306134815
Oklahoma State University-Main Campus,0.263958641245474
University of Michigan-Dearborn,0.264119324551782
Hope College,0.26447322180499
Bethel University,0.264489330188721
Pennsylvania College of Health Sciences,0.264621846438129
South Dakota School of Mines and Technology,0.264640809388654
College of Charleston,0.264668506616164
Saint Michael's College,0.264733579822086
University of Pittsburgh-Greensburg,0.264824708743509
Reed College,0.264834120923197
University of South Florida-Main Campus,0.264946161164518
New York Institute of Technology,0.265003977392692
Florida Atlantic University,0.265156682762018
SUNY Oneonta,0.265162789817796
University of Minnesota-Morris,0.265170523004718
Lewis University,0.265342266718198
Oregon Institute of Technology,0.265388458609549
University of North Carolina Wilmington,0.265409710420721
Appalachian State University,0.265443216691957
Seattle Pacific University,0.265443684819655
Rider University,0.265459523498659
Dominican University of California,0.265490627021384
Indiana Wesleyan University,0.265810792388286
Louisiana Tech University,0.2660065213622
Texas State University,0.266036605217694
Fairleigh Dickinson University-Metropolitan Campus,0.266159305137707
California State University-Dominguez Hills,0.2662028992188
University of Mississippi,0.266294950456711
Dominican University,0.266310526889693
University of Northern Iowa,0.266518168944611
Holy Family University,0.266574957627483
Chapman University,0.266578986095377
Oberlin College,0.266581122005754
Suffolk University,0.26659532666791
Southern Polytechnic State University,0.266721565936744
Martin Luther College,0.266789250604112
Salve Regina University,0.26686734253069
The University of Texas at Arlington,0.26711334210663
Westfield State University,0.267148992486793
Misericordia University,0.267225659428247
Lebanon Valley College,0.267277374166863
York College Pennsylvania,0.267400884376126
Jacksonville University,0.267482367646363
The Master's College and Seminary,0.267505406443093
University of Tulsa,0.267535626115802
Washington College,0.267685426765964
King's College,0.267695274821918
Florida Gulf Coast University,0.267704009627473
Westminster College,0.267716405845709
Saint Martin's University,0.267768729480896
Gannon University,0.267810616545501
Juniata College,0.267827908321556
Albion College,0.267861506720947
Nebraska Methodist College of Nursing & Allied Health,0.268032743185915
Maryville University of Saint Louis,0.268173023727777
Christopher Newport University,0.26820857120028
University of North Dakota,0.268307480916198
Radford University,0.268322594218006
Whitworth University,0.268404439991025
Kansas State University,0.268493348002528
Texas Woman's University,0.268526737176492
Saint John Fisher College,0.268605329002896
Oakland City University,0.268618079127594
North Central College,0.268670118031293
Kean University,0.2687396242693
Notre Dame de Namur University,0.26881558052702
Taylor University,0.268916207475398
Northwestern Health Sciences University,0.269030393922597
McDaniel College,0.269072291799219
Art Center College of Design,0.269140517234508
Widener University-Main Campus,0.269295894185786
Georgia College and State University,0.269310872475569
Spelman College,0.269417865405219
Calvin College,0.26953415493797
University of Hartford,0.269705139878903
Mercer University,0.269735837371991
Pacific Lutheran University,0.269770043645032
University of Colorado Boulder,0.269800204254923
Jefferson College of Health Sciences,0.269946723848321
University of Alabama in Huntsville,0.269979430543185
Niagara University,0.270076328292751
Millsaps College,0.270144011157714
California State University-Monterey Bay,0.270212797221626
Tennessee Technological University,0.270246864076595
Wilmington University,0.27065668093948
University of Kentucky,0.270752637904499
Springfield College,0.27086611090922
Cardinal Stritch University,0.270968268189828
West Virginia University,0.271035440626262
Saint Vincent College,0.271150750117419
Alvin Community College,0.271232895988305
Manhattanville College,0.271369062094788
Bloomsburg University of Pennsylvania,0.271394792571257
Vaughn College of Aeronautics and Technology,0.271397986084119
University of Nebraska at Omaha,0.271584059338919
Fresno Pacific University,0.271778818632686
Old Dominion University,0.271896632747377
University of Pittsburgh-Johnstown,0.271916918855568
Ohio University-Main Campus,0.271955673551188
SUNY College at Brockport,0.271977768007806
Simpson College,0.272098134350664
Luther College,0.272101645776066
Concordia University-Saint Paul,0.272162314778317
Hendrix College,0.272217825743416
University of Missouri-Kansas City,0.272218217872472
Philadelphia University,0.272220169092293
Cedarville University,0.272263421108495
The University of Texas Health Science Center at Houston,0.272278808271201
Westminster College,0.272319867433118
Nebraska Wesleyan University,0.272366961314019
Ripon College,0.272557355158663
Southern Nazarene University,0.27261247819065
University of New Haven,0.272612790411962
Lawrence University,0.272778139424272
Northwood University-Michigan,0.272992447933174
Laboure College,0.273019393912323
SUNY College at Plattsburgh,0.273027107730026
CUNY Medgar Evers College,0.273086808163756
University of North Carolina at Charlotte,0.273330614021442
University of Hawaii-West Oahu,0.273360412824113
Millersville University of Pennsylvania,0.273451771646206
Union University,0.273610291115106
North Dakota State University-Main Campus,0.273618948312828
College of Mount Saint Vincent,0.273773755502581
Coe College,0.274053440922966
University of Mary,0.274244463319984
Fairleigh Dickinson University-College at Florham,0.274330153477874
Rollins College,0.27439915074426
Park University,0.274420634282337
St Bonaventure University,0.274546391145223
Whittier College,0.274596761711769
Allen College,0.274676733310416
University of North Texas,0.274677195124726
Knox College,0.274770643887529
Frostburg State University,0.274876273710661
Mount St Mary's College,0.274896031370168
University of Nebraska at Kearney,0.274915459725719
The University of Findlay,0.274976074283582
Saint Mary's University of Minnesota,0.275102962267196
Transylvania University,0.275119029875055
Hanover College,0.275156538939113
Saint Ambrose University,0.275186981968524
Presbyterian College,0.275482822872497
Dunwoody College of Technology,0.275663419787286
Aquinas College,0.275675270041667
Pittsburgh Institute of Aeronautics,0.275783382393508
The College of Saint Rose,0.275892382197819
Eastern Washington University,0.275905727153084
Utah Valley University,0.276009073107254
University of Evansville,0.276035727294146
Nazareth College,0.276166152504474
Virginia Commonwealth University,0.276262455323769
St Mary's University,0.276316684023033
Roberts Wesleyan College,0.276387397764075
University of St Francis,0.276397286234911
Messiah College,0.276425186370438
Eastern Illinois University,0.2764931297663
Oakland University,0.276595195090068
Shippensburg University of Pennsylvania,0.276634972334829
Minnesota State University-Mankato,0.276662891509467
Houghton College,0.276722882533369
Mount Saint Mary College,0.276723745135669
Concordia University-Irvine,0.276946506166514
The University of Tampa,0.276969439553283
Winona State University,0.277048383922315
Texas Tech University Health Sciences Center,0.277081468909588
College of Biblical Studies-Houston,0.277137945947871
Bon Secours Memorial College of Nursing,0.277177075597872
Augsburg College,0.27726897546187
Hood College,0.277348922660272
Longwood University,0.277404177389083
East Stroudsburg University of Pennsylvania,0.277424875048939
Endicott College,0.277436075901772
Robert Morris University,0.27754365606316
Belmont University,0.277619424383046
Eastern Connecticut State University,0.277671463244397
D'Youville College,0.277913984289882
Marian Court College,0.27799047798777
The University of Texas at Tyler,0.278045291043722
Sentara College of Health Sciences,0.278169132239794
University of Alaska Anchorage,0.278194222863729
Eastern Nazarene College,0.278233899343212
Great Basin College,0.278274633833243
Arcadia University,0.27831711550756
New Jersey City University,0.278328899837025
Mount Mercy University,0.278386978436719
SUNY College at Oswego,0.278511689923911
Lamar Institute of Technology,0.278512820543554
Mercy College of Health Sciences,0.278585453586096
Loma Linda University,0.278585841076078
Oregon Health & Science University,0.278676856129892
LeTourneau University,0.278713856373073
Walla Walla University,0.278761416830097
Bridgewater State University,0.278862240786887
Augustana College,0.27888549435742
St Catherine University,0.278900802412817
Saint Xavier University,0.278987314908971
McKendree University,0.279140465216987
Baldwin Wallace University,0.279170409917327
Roanoke College,0.279326556750899
University of Missouri-St Louis,0.279328272934352
Newman University,0.279333413200981
SUNY at Fredonia,0.27934283638285
Bay Path College,0.27953811809953
Hampton University,0.279571413286744
East Carolina University,0.279662947392615
University of Saint Joseph,0.279663021933422
Northern Illinois University,0.279695280995927
Biola University,0.279705195578449
University of Minnesota-Duluth,0.27971368545371
Georgia State University,0.279818703512414
Southern Utah University,0.279912479246678
Sam Houston State University,0.28010949393533
Harding University,0.28012884835485
Georgian Court University,0.280296014345429
Covenant College,0.28037511387987
Bowie State University,0.28049862895888
Birmingham Southern College,0.280575356486026
Albright College,0.280638278541754
Wartburg College,0.280707673324618
William Paterson University of New Jersey,0.280715266256188
Pittsburg State University,0.280904004257597
University of Wisconsin-Oshkosh,0.280928618596913
Nova Southeastern University,0.281043436163344
Wayland Baptist University,0.281102034057999
Clarkson College,0.28111308894533
The New School,0.281211267808077
University of Detroit Mercy,0.281236422251428
Beloit College,0.281336559915079
Framingham State University,0.281344940521953
University of Alaska Southeast,0.281459455713833
Concordia College at Moorhead,0.281461904258393
University of North Carolina at Asheville,0.28146715082748
Renton Technical College,0.281634137664911
College of Our Lady of the Elms,0.2816846679668
Carroll College,0.281686384537494
Florida College,0.281719541974677
Saint Peter's University,0.281815651965022
Spring Hill College,0.281824823681643
Kennesaw State University,0.282201173737498
Randolph-Macon College,0.282209632701205
Saint Cloud State University,0.282210589449244
Christian Brothers University,0.282558340981479
Oklahoma City University,0.282581040442048
University of Minnesota-Crookston,0.282611507446062
Hartwick College,0.282709837532853
University of New England,0.282747522107408
University of New Hampshire at Manchester,0.282788639812469
Montana Tech of the University of Montana,0.282814342951453
Georgia Southern University,0.282995873870622
Gordon College,0.283148440692974
Eastern University,0.283177601439447
Lycoming College,0.28322680948888
Metropolitan State University,0.283299741504236
Northwood University-Florida,0.283373834995972
Webster University,0.283628604977678
Southwestern College,0.283629653269362
Georgetown College,0.283693595980192
University of Wisconsin-Stout,0.283703387486584
Wittenberg University,0.283842130091867
University of Northwestern-St Paul,0.283978339623047
University of Wisconsin-Green Bay,0.284012142341921
Mississippi State University,0.284025207413291
University of Wisconsin-Whitewater,0.284113125441922
Aurora University,0.28418780989919
Trevecca Nazarene University,0.284194355951547
Campbell University,0.284222349633529
Doane College-Crete,0.284355332838968
Eckerd College,0.284379752110797
Stetson University,0.284395850573079
King University,0.284401710233767
Waynesburg University,0.28454390554137
Cleveland University-Kansas City,0.284563594238451
Goshen College,0.284787343074259
Lipscomb University,0.284924050568933
University of Pittsburgh-Bradford,0.284962013689077
Loyola University New Orleans,0.284988639019751
Carroll University,0.285083288104248
Champlain College,0.285085492914917
Cornell College,0.285111710268652
MidAmerica Nazarene University,0.285132973469621
The University of Texas at El Paso,0.285208349208085
Rhode Island College,0.285295075486519
Oglethorpe University,0.285423301459174
Emmanuel College,0.285429186142474
University of Massachusetts-Dartmouth,0.285458636966518
Saint Elizabeth Medical Center School of Radiography,0.285481525398035
Missouri State University-Springfield,0.285729927651065
Norwich University,0.285740893808409
Eastern Mennonite University,0.285754740704448
Rivier University,0.285786933286601
Boricua College,0.285793342378614
Alma College,0.285808346126196
Bryan College-Dayton,0.285834427135338
Cogswell College,0.285835183809307
University of Charleston,0.285889614218467
Ohio Wesleyan University,0.285890704072384
Alaska Pacific University,0.285940859611929
University of Louisiana at Lafayette,0.286015115452198
Dordt College,0.286112489254797
Mercyhurst University,0.286159421855085
University of Arkansas for Medical Sciences,0.286200961099338
University of Louisville,0.286221002179247
Ball State University,0.286278016181419
Hawaii Pacific University,0.28633159815279
Otis College of Art and Design,0.286420916401177
Portland State University,0.286456809049858
Pratt Institute-Main,0.286458866455762
University of Wisconsin-Stevens Point,0.286483829498404
Daemen College,0.286489132001089
Utica College,0.28655879010372
Northwest University,0.286635477210358
Concordia College-New York,0.286736100229326
Bridgewater College,0.286739280859156
Grand Valley State University,0.286783433744655
Bellevue College,0.286786905581212
Bard College at Simon's Rock,0.286790802069469
Mercy College of Ohio,0.28685207154114
Northern Arizona University,0.28689074822976
Alfred University,0.286943865064494
SUNY College of Technology at Alfred,0.286978109891555
Ohio State University-Marion Campus,0.287007769307909
Thaddeus Stevens College of Technology,0.287015831867883
Concordia University-Wisconsin,0.287089192722995
Cabrini College,0.287094403219048
Dallas Baptist University,0.287118824381766
Southern Illinois University-Edwardsville,0.287223172456377
The University of West Florida,0.287302644561571
The Sage Colleges,0.287322769654282
Fort Hays State University,0.287363072222228
University of Maryland-University College,0.28744110520488
University of Cincinnati-Main Campus,0.28747121425433
Keuka College,0.287594344724318
The Christ College of Nursing and Health Sciences,0.287759544345496
Menlo College,0.287784600010155
Ouachita Baptist University,0.287843318043141
Millikin University,0.287977256960231
Abilene Christian University,0.288128840418749
National Louis University,0.288181633881706
Bluefield College,0.288250667996511
Clarke University,0.28829675016472
University of Idaho,0.288355636871549
Southern New Hampshire University,0.288398930016288
Trine University,0.288414123333357
Trinity Christian College,0.288493676166941
Concordia University-Chicago,0.288509615442734
Central College,0.288524542558438
Wheeling Jesuit University,0.288527911655358
Chadron State College,0.288553647543953
Goldey-Beacom College,0.288558592607218
Pacific Union College,0.288606873867505
South Dakota State University,0.288625992087118
Slippery Rock University of Pennsylvania,0.288646847251077
The College of Idaho,0.288696803415092
Saint Leo University,0.288763791631327
Shenandoah University,0.288810259053972
Bethel College-Indiana,0.288828239542664
Washburn University,0.288858885323143
Southern Connecticut State University,0.288933633724257
Buffalo State SUNY,0.288957272270269
Salina Area Technical College,0.288963908700815
Pacific University,0.288974468910503
University of South Florida-St Petersburg,0.288993983065952
William Jewell College,0.289069881022055
West Texas A & M University,0.289237415487882
Caldwell College,0.289284995118059
Centenary College of Louisiana,0.289293690160323
Wichita State University,0.289333294564459
Spring Arbor University,0.289359355310498
Elmira College,0.289378871988581
Regis College,0.289493875754489
Tarleton State University,0.289615849294982
North Park University,0.289741396524282
Murray State University,0.28981914454813
University of New Orleans,0.289865595424084
